1365,579,328
1404,516,311
1455,483,300
1553,454,279
1606,417,282
1583,376,319
1605,337,313
1631,299,304
1648,257,302
1630,201,295
1606,173,282
1596,163,275
1582,155,266
1546,152,249
1478,158,244
1395,165,241
1326,177,232
1269,185,213
1220,176,182
1175,154,146
1142,134,113
1117,122,83
1100,103,58
1096,78,35
1108,46,10
1139,24,-18
1177,6,-45
1220,-10,-81
1264,-14,-137
1305,-4,-195
1330,20,-243
1281,33,-271
1127,25,-283
914,-9,-283
738,-60,-310
648,-119,-376
644,-172,-437
676,-220,-463
705,-275,-467
752,-351,-457
855,-475,-466
960,-637,-498
1011,-771,-530
1009,-862,-558
989,-911,-577
963,-911,-570
943,-896,-570
925,-853,-588
948,-770,-572
999,-628,-529
1119,-418,-489
1327,-240,-438
1601,-118,-358
1894,-58,-246
2147,-17,-121
2472,-38,-49
2950,-128,-8
3352,-279,52
3722,-431,135
4028,-517,244
4287,-545,374
4559,-533,500
4762,-485,565
4739,-410,535
4451,-353,455
4020,-346,400
3612,-373,446
3128,-433,527
2485,-500,557
1847,-572,572
1361,-581,612
1107,-545,696
1062,-503,771
1161,-492,838
1331,-443,918
1303,-349,871
985,-296,687
588,-241,468
130,-146,261
-210,-76,211
-398,-37,308
-387,-7,453
-205,16,589
54,59,698
428,140,784
792,209,797
991,211,688
1099,179,581
1177,163,548
1254,159,542
1275,136,517
1389,148,566
1446,190,580
1431,223,571
1415,239,579
1434,244,601
1398,262,582
1423,290,590
1541,327,589
1718,349,564
1891,352,534
1983,359,503
2020,357,490
2006,357,486
1958,371,477
1911,416,468
1851,476,436
1783,522,383
1717,540,318
1693,539,254
1675,531,192
1607,528,124
1531,528,50
1455,551,-16
1404,586,-66
1403,614,-112
1391,635,-163
1397,633,-213
1406,619,-267
1411,572,-311
1379,515,-332
1328,452,-356
1292,380,-376
1201,308,-376
1041,237,-350
791,184,-292
519,138,-225
376,139,-157
354,290,-126
298,643,-199
186,981,-289
106,1101,-366
97,976,-443
94,732,-480
142,429,-412
356,45,-288
681,-363,-172
1073,-710,-116
1326,-979,-160
1303,-1113,-249
1258,-1067,-279
1302,-889,-221
1402,-573,-83
1442,-229,73
1418,-14,193
1325,74,227
1188,112,211
1066,139,203
951,178,196
786,219,187
574,224,169
347,194,149
144,162,150
5,177,174
-60,231,183
-75,288,178
-62,340,189
-8,365,212
146,357,218
397,327,195
634,275,103
785,170,-40
925,32,-165
1145,-95,-221
1393,-205,-228
1574,-264,-227
1684,-276,-206
1820,-265,-136
1989,-205,-60
2001,-94,12
1892,36,127
1811,140,233
1918,231,395
1999,251,490
2033,196,532
2088,6,617
2077,-313,746
2016,-472,767
1914,-373,661
1985,-214,642
2252,-95,762
2573,-9,946
2877,56,1112
3027,147,1139
2786,364,968
2176,615,630
1560,687,333
1291,575,219
1190,408,206
1193,299,192
1332,268,198
1518,261,225
1708,265,267
1810,265,282
1826,298,283
1843,327,278
1887,320,271
1901,314,275
1896,306,269
1862,282,277
1828,248,303
1773,224,344
1757,190,360
1729,152,356
1660,131,368
1598,131,378
1568,149,369
1566,177,344
1566,205,313
1574,226,271
1579,235,218
1570,245,160
1550,256,87
1528,265,11
1493,279,-49
1451,290,-103
1412,299,-147
1380,303,-176
1364,288,-183
1365,253,-193
1371,202,-194
1380,148,-196
1390,77,-205
1329,-14,-180
1188,-138,-145
1010,-288,-124
802,-425,-132
658,-573,-167
578,-742,-204
520,-895,-207
453,-992,-185
446,-1054,-165
524,-1097,-156
651,-1115,-147
858,-1095,-137
1102,-1018,-125
1368,-881,-128
1610,-694,-105
1837,-509,-54
2045,-393,28
2213,-336,110
2352,-295,150
2447,-260,147
2492,-218,146
2523,-179,156
2572,-167,179
2623,-152,193
2663,-124,228
2752,-122,264
2833,-132,287
2942,-189,340
2988,-253,395
3034,-335,470
3013,-411,545
2914,-460,641
2769,-485,726
2553,-503,802
2283,-525,840
1997,-547,833
1720,-546,803
1374,-506,713
1000,-417,604
784,-294,574
696,-177,611
794,-88,711
924,-26,782
1050,1,802
1091,17,749
1157,8,725
1257,6,744
1374,-15,794
1417,-17,803
1370,-3,753
1365,18,700
1320,41,648
1236,54,627
1162,55,622
1116,54,630
1094,56,651
1075,73,680
1108,84,727
1202,84,767
1306,102,759
1372,132,726
1399,150,689
1446,149,677
1534,145,680
1603,161,673
1611,183,650
1584,216,634
1567,246,629
1575,266,629
1579,297,629
1565,330,627
1543,354,620
1514,371,614
1498,362,618
1499,339,630
1484,309,644
1465,278,652
1434,238,649
1397,196,641
1372,163,629
1367,148,612
1360,134,577
1330,117,539
1282,104,490
1226,103,422
1191,113,346
1194,119,266
1235,143,207
1295,168,151
1349,201,105
1363,268,76
1262,362,47
938,455,-26
428,472,-128
-76,409,-242
-510,305,-340
-842,173,-400
-1054,21,-450
-1089,-69,-515
-923,-58,-612
-788,14,-769
-745,108,-973
-684,253,-1167
-535,449,-1246
-287,622,-1149
159,683,-869
963,597,-449
1932,384,-140
2758,191,3
3109,49,33
2934,-269,-2
2665,-866,29
2323,-1397,151
2036,-1517,221
1565,-1341,206
747,-1112,111
-15,-785,31
-405,-384,48
-547,-20,84
-551,303,89
-601,549,56
-755,670,-1
-858,650,27
-762,555,171
-562,461,302
-355,415,363
-47,402,390
262,385,365
411,363,272
465,335,161
537,272,58
643,177,4
763,98,-4
911,38,7
1020,-1,2
1124,17,21
1175,52,51
1248,125,74
1213,197,80
1129,264,80
1059,313,73
778,356,108
496,400,109
290,421,91
36,377,62
-261,318,2
-624,258,-35
-957,94,47
-1069,32,95
-955,169,84
-875,408,16
-775,677,48
-633,857,144
-578,926,168
-462,986,137
-230,960,26
188,849,-335
603,727,-825
797,555,-953
557,344,-581
667,175,-282
679,137,-105
531,181,-45
189,307,-61
-190,357,-84
-412,282,-26
-408,176,38
-390,93,114
-381,14,228
-293,-11,251
-219,-42,209
-248,-46,213
-318,17,249
-222,117,266
-67,258,289
46,391,349
85,469,420
73,472,454
89,437,463
136,399,500
135,333,540
77,224,545
5,120,536
-7,74,498
15,99,430
57,180,364
96,287,330
136,417,332
213,543,344
330,644,369
452,719,372
534,746,347
611,745,309
701,760,300
774,805,333
824,883,388
867,981,434
845,1047,439
735,1030,412
583,898,417
455,633,453
444,239,480
515,-276,435
608,-827,230
637,-1298,-160
540,-1456,-638
379,-1199,-1082
416,-904,-1335
554,-641,-1336
835,-465,-1207
1191,-391,-1102
1510,-316,-1063
1761,-184,-1088
1894,-24,-1068
2072,48,-898
2216,2,-585
2224,-76,-158
2178,-133,270
2121,-169,549
2065,-258,654
1994,-411,675
1883,-564,685
1774,-712,723
1628,-827,760
1331,-806,718
1032,-778,640
790,-745,624
571,-654,644
435,-565,664
398,-553,640
407,-567,592
433,-542,507
479,-523,391
557,-490,295
644,-437,215
709,-379,111
772,-321,-6
859,-257,-133
952,-175,-260
1043,-130,-379
1134,-128,-501
1151,-163,-589
1049,-212,-615
882,-237,-600
749,-202,-522
657,-175,-407
583,-245,-364
486,-434,-435
360,-692,-541
148,-984,-621
-97,-1242,-673
-304,-1377,-705
-469,-1389,-743
-593,-1283,-785
-687,-1071,-823
-720,-830,-822
-580,-650,-773
-335,-577,-732
-82,-609,-701
129,-718,-708
339,-854,-756
541,-939,-842
665,-1040,-925
721,-1173,-966
741,-1305,-1006
834,-1410,-1055
1003,-1480,-1098
1200,-1511,-1131
1351,-1497,-1130
1453,-1488,-1061
1460,-1513,-963
1358,-1545,-855
1112,-1536,-737
762,-1463,-617
433,-1338,-505
212,-1196,-369
123,-1097,-198
230,-1016,-3
455,-884,232
673,-696,408
790,-453,429
767,-191,294
678,31,101
553,129,-55
335,58,-130
-115,-37,-83
-1038,97,16
-1483,111,102
-1569,39,260
-1721,62,419
-1804,123,576
-1724,181,707
-1618,264,681
-1502,331,575
-1318,375,439
-1044,415,284
-735,448,165
-509,419,99
-420,373,126
-552,343,168
-596,329,278
-497,273,435
-402,230,578
-452,241,668
-497,300,759
-472,376,838
-401,450,872
-325,517,878
-293,586,870
-323,643,849
-367,659,819
-365,624,804
-388,619,811
-451,653,807
-607,696,825
-811,726,869
-1158,814,898
-1654,932,859
-2351,1051,864
-3625,1193,1066
-5238,1901,1348
-6154,3583,1317
-5110,5404,910
-2707,6132,897
-1213,5627,1383
-732,4432,1857
-286,3178,2376
-105,1996,2506
-80,886,2094
354,37,1464
1075,-432,727
1698,-692,12
2068,-835,-485
2164,-824,-724
1828,-615,-733
1120,-172,-570
321,206,-448
-398,346,-337
-553,701,-135
-478,1200,172
-418,1641,552
-372,1984,939
-395,2213,1306
-551,2320,1648
-807,2347,1896
-1093,2350,2014
-1333,2321,2028
-1487,2234,1964
-1572,2119,1827
-1557,2033,1662
-1432,1948,1505
-1223,1861,1340
-977,1798,1170
-733,1767,999
-515,1765,837
-316,1764,703
-148,1751,577
-26,1748,504
106,1744,454
231,1731,403
284,1744,412
247,1762,455
246,1748,514
273,1737,599
293,1736,680
293,1744,745
263,1756,803
182,1765,852
103,1778,883
31,1778,900
-16,1740,896
46,1652,865
40,1546,890
-66,1495,970
-217,1489,1031
-359,1499,1056
-426,1496,1070
-417,1476,1098
-293,1426,1120
-109,1370,1143
9,1352,1182
83,1377,1218
122,1438,1244
147,1498,1259
184,1547,1263
257,1594,1266
352,1639,1256
428,1692,1238
450,1749,1223
427,1815,1220
364,1875,1235
262,1935,1269
134,1977,1301
15,1994,1323
-65,2007,1344
-127,2009,1370
-195,2000,1403
-266,1968,1428
-366,1904,1441
-473,1813,1439
-547,1746,1441
-577,1685,1445
-569,1627,1460
-511,1564,1444
-455,1477,1371
-404,1380,1279
-333,1331,1208
-270,1344,1178
-248,1388,1152
-282,1427,1107
-364,1442,1039
-457,1437,957
-539,1408,886
-597,1376,825
-641,1343,771
-634,1307,722
-612,1249,670
-589,1176,617
-536,1076,578
-486,960,560
-397,933,580
-315,993,641
-295,1105,743
-317,1245,862
-385,1384,973
-507,1480,1025
-651,1528,1008
-826,1553,951
-1067,1589,912
-1426,1653,921
-1904,1760,976
-2430,1919,1023
-2968,2097,1019
-3551,2241,953
-4194,2307,856
-4804,2249,738
-5146,1987,614
-5297,1563,552
-4847,772,605
-2682,-784,991
-1286,-1702,1518
-355,-1907,1839
179,-2052,2012
336,-2230,2108
-8,-2383,2138
-397,-2352,2004
97,-1848,1758
2564,-1113,1665
4346,-597,1658
4839,-414,1629
4557,-415,1559
4015,-377,1430
3643,-133,1267
3555,296,1133
3634,750,1080
3759,1098,1102
3817,1287,1174
3816,1358,1239
3835,1371,1269
3860,1367,1254
3790,1375,1204
3547,1375,1184
3014,1344,1200
2305,1354,1200
1533,1479,1117
1025,1764,927
436,2141,747
-433,2555,664
-1653,2929,665
-3089,3197,681
-4552,3374,644
-5858,3492,520
-6920,3563,329
-7679,3548,109
-8125,3410,-84
-8307,3143,-206
-8273,2754,-207
-7990,2235,-85
-7403,1608,134
-6650,911,409
-5811,182,640
-4684,-549,755
-3227,-1240,794
-1680,-1725,852
-2838,2383,2762
-6765,6167,4877
-6553,5972,3942
-10502,4598,3081
-16127,-262,2716
-15048,950,1006
-9107,928,-973
1095,804,-1917
1190,547,-426
336,199,-67
-231,32,-17
-433,-54,-5
-473,-67,-8
-369,-35,-3
-157,2,-1
-10,38,-12
35,52,-14
5,39,-14
-65,20,-8
-123,2,-4
-193,-3,-1
-228,-4,-6
-214,0,-10
-189,7,-8
-148,13,-3
-109,19,3
-77,23,2
-53,24,0
-39,26,3
-28,26,4
-16,26,5
-12,26,2
-6,30,3
-4,30,6
-2,29,4
0,29,1
-1,27,5
-5,27,6
-1,28,2
5,27,3
16,24,3
29,19,2
45,18,0
61,14,-5
92,9,-10
126,6,-30
240,4,-136
306,5,-202
340,8,-212
411,16,-225
496,20,-268
562,28,-304
608,29,-300
631,31,-254
640,31,-204
655,26,-162
672,24,-126
693,20,-87
734,16,-67
791,12,-74
845,12,-94
899,15,-117
960,19,-135
1024,21,-141
1098,22,-162
1167,23,-186
1207,25,-217
1203,28,-245
1150,33,-271
1096,43,-293
1067,51,-317
1078,55,-337
1117,63,-359
1191,73,-387
1289,81,-397
1358,77,-366
1439,76,-336
1583,77,-339
1790,80,-346
2016,85,-351
2235,82,-369
2400,95,-414
2579,149,-499
2682,153,-477
2492,97,-357
2347,67,-262
2336,63,-235
2219,75,-260
2039,97,-319
1868,135,-361
1776,161,-371
1673,143,-321
1574,117,-278
1497,94,-250
1530,88,-242
1644,75,-220
1744,70,-233
1752,75,-229
1594,58,-191
1479,43,-157
1339,28,-112
1178,17,-88
1060,11,-80
959,10,-81
873,15,-90
796,18,-107
741,27,-126
709,40,-161
674,57,-189
625,68,-192
557,70,-185
500,82,-185
455,93,-186
386,84,-166
310,85,-149
231,87,-138
162,92,-132
117,104,-134
46,107,-126
-38,97,-97
-122,90,-76
-218,76,-38
-314,62,-28
-403,65,-25
-503,58,0
-593,53,14
-667,49,20
-702,44,27
-720,40,30
-717,41,27
-691,37,27
-666,32,27
-653,33,29
-665,34,30
-678,34,23
-681,34,21
-669,34,17
-652,31,22
-653,36,28
-688,40,22
-731,51,19
-753,62,16
-748,72,17
-715,87,14
-682,93,10
-631,99,10
-562,99,9
-491,97,5
-423,92,4
-366,87,7
-322,78,8
-310,74,6
-307,71,6
-301,64,4
-319,58,4
-351,62,9
-369,60,7
-397,57,4
-425,58,7
-437,59,5
-458,62,5
-491,60,6
-500,66,-1
-482,68,-1
-472,64,4
-481,63,4
-462,59,-2
-444,60,3
-446,57,4
-439,56,3
-388,51,3
-336,51,3
-289,44,4
-242,42,7
-183,43,5
-125,38,4
-85,39,5
-45,34,5
-4,30,7
33,27,3
66,27,4
100,25,4
122,26,3
144,25,3
161,24,4
175,23,5
198,23,3
213,22,3
223,24,5
237,22,5
248,22,4
258,25,4
274,24,2
289,24,-1
296,26,1
306,25,2
324,26,1
352,26,3
383,23,4
416,18,2
442,17,1
479,18,6
502,16,15
492,15,12
463,18,4
448,22,7
441,23,9
422,20,6
409,20,5
398,18,8
367,19,10
329,24,4
297,20,3
254,20,4
196,21,5
131,26,5
65,31,1
19,29,-1
-22,29,-1
-65,31,4
-106,33,2
-151,34,5
-186,34,8
-219,32,3
-264,34,4
-308,35,6
-350,38,8
-391,40,8
-429,38,9
-470,40,9
-511,42,8
-556,43,8
-597,44,9
-637,44,12
-667,47,12
-694,50,7
-724,51,8
-741,50,9
-760,52,11
-766,53,10
-770,49,12
-776,47,12
-776,47,14
-761,45,13
-732,44,12
-699,40,14
-668,37,16
-624,35,17
-586,33,18
-544,29,18
-477,26,15
-426,29,13
-384,30,13
-347,28,12
-307,28,9
-265,24,12
-218,25,10
-175,26,11
-128,24,10
-88,21,12
-44,20,11
2,21,8
47,20,6
86,20,8
125,15,5
163,19,5
202,22,3
232,21,3
256,22,2
282,19,3
310,18,4
347,17,0
386,16,0
414,14,-1
442,16,2
474,13,2
502,13,0
528,13,0
547,16,4
564,13,0
575,11,1
585,11,-1
590,12,1
588,11,2
587,13,0
585,12,1
575,11,3
562,11,3
540,16,4
514,13,3
481,15,0
451,17,0
423,17,1
403,19,1
380,20,0
351,22,5
325,20,4
299,16,0
272,21,3
248,22,3
218,17,1
190,19,5
156,19,7
122,24,5
88,25,8
53,25,6
22,25,5
-1,27,8
-19,29,7
-42,30,5
-61,28,5
-76,28,5
-84,28,7
-93,29,7
-102,30,7
-108,31,9
-115,31,11
-124,28,6
-136,29,6
-142,31,7
-150,32,8
-157,32,6
-169,32,8
-187,32,9
-209,34,8
-223,35,7
-233,36,7
-227,34,3
-218,32,7
-205,33,7
-190,31,6
-174,32,5
-154,31,9
-134,30,9
-119,28,11
-104,30,9
-93,29,9
-78,26,7
-63,26,7
-46,27,7
-33,28,6
-18,26,5
-5,26,2
8,24,4
21,23,7
34,23,4
42,26,4
55,24,4
63,26,8
75,26,5
80,26,4
83,27,6
84,26,6
83,26,5
79,25,3
77,28,6
82,27,6
86,24,6
88,27,3
94,25,4
101,25,5
112,24,5
118,26,4
123,28,4
125,26,3
132,26,2
138,24,2
145,22,3
148,21,3
153,22,1
157,20,4
165,21,3
164,23,3
167,22,3
162,21,3
159,20,1
156,23,2
147,23,2
140,26,1
134,24,3
132,25,4
131,25,1
125,26,5
118,24,3
107,27,2
103,29,1
91,30,3
86,29,3
79,29,0
61,28,0
33,27,2
15,27,4
15,28,1
21,26,3
19,27,8
15,28,5
22,26,6
22,27,4
21,26,3
18,28,0
16,31,3
19,27,3
22,28,4
22,30,2
24,29,5
33,27,7
39,27,8
40,25,4
31,25,2
14,29,2
1,28,1
2,28,5
-4,29,4
-5,28,3
-5,28,5
1,27,6
1,27,4
7,26,6
9,26,3
8,27,4
5,27,4
-3,27,3
-11,28,5
-12,29,3
-13,31,4
-15,27,3
-16,25,1
-11,25,2
-8,28,3
-5,26,7
3,27,4
9,29,5
18,27,4
26,26,5
39,25,2
48,26,2
55,26,2
66,28,-1
71,28,-1
78,26,0
89,27,-3
130,40,-43
162,39,-51
111,28,-10
117,25,-1
124,25,0
126,26,-1
130,27,0
132,28,-2
139,31,-14
150,31,-25
140,30,-17
127,31,-6
118,26,-2
106,27,1
100,26,3
99,29,-1
91,29,0
85,28,1
82,28,-1
89,29,-10
94,30,-25
88,28,-20
76,27,-8
69,27,-3
68,27,-5
63,29,-6
57,27,-7
61,29,-16
68,33,-33
62,35,-33
54,32,-27
55,33,-23
54,31,-22
59,30,-26
61,33,-29
64,37,-31
61,34,-33
59,35,-38
59,36,-38
56,38,-36
49,38,-35
44,37,-33
36,34,-29
28,33,-22
25,32,-18
30,35,-21
32,36,-26
36,33,-30
41,35,-26
41,37,-22
39,34,-23
40,33,-26
34,33,-23
25,39,-21
21,40,-23
16,37,-21
11,35,-18
11,36,-15
18,33,-16
24,34,-13
28,36,-12
37,37,-18
41,37,-24
39,38,-25
38,34,-21
36,35,-19
23,29,-11
4,24,-4
-8,29,-1
-5,30,2
-3,33,5
-5,31,6
-4,28,8
0,26,4
6,28,1
4,29,0
0,28,4
-3,28,3
-8,28,6
-7,29,8
-8,30,8
-10,31,7
-13,26,5
-16,29,6
-16,28,8
-18,28,4
-23,29,4
-22,28,5
-23,26,7
-23,26,6
-22,30,8
-26,30,9
-27,29,6
-27,30,7
-30,29,6
-34,28,9
-34,28,7
-38,30,5
-40,31,7
-46,29,6
-48,27,4
-49,29,5
-50,30,8
-52,27,8
-53,27,7
-59,29,7
-63,30,5
-66,30,5
-66,31,8
-63,30,6
-63,27,8
-63,27,9
-66,28,4
-66,29,6
-63,29,9
-60,28,8
-58,29,5
-57,28,6
-57,30,9
-62,29,9
-61,28,5
-63,31,7
-65,31,7
-61,30,4
-64,30,6
-69,32,7
-66,29,10
-62,28,8
-64,26,4
-62,29,8
-61,27,8
-58,26,8
-59,29,4
-63,29,8
-61,27,10
-61,29,12
-58,33,10
-58,27,4
-63,28,6
-62,28,8
-67,29,10
-75,27,9
-82,30,6
-92,31,6
-99,31,5
-103,29,5
-107,32,10
-112,29,9
-113,29,10
-109,32,10
-109,29,11
-113,32,7
-117,31,4
-115,29,7
-114,29,5
-113,28,7
-116,31,8
-114,33,7
-115,33,8
-110,34,9
-111,32,9
-106,29,9
-95,29,7
-89,29,8
-82,29,8
-69,28,7
-59,27,6
-49,26,10
-41,26,8
-39,26,6
-41,27,2
-47,28,4
-48,28,9
-43,30,10
-42,31,9
-37,29,7
-34,30,8
-36,27,10
-39,27,5
-36,30,6
-39,31,9
-39,29,5
-45,29,4
-67,26,6
-76,28,9
-73,28,11
-75,28,7
-80,31,4
-86,32,3
-88,33,6
-85,34,7
-86,29,8
-87,32,8
-90,30,8
-91,27,7
-87,28,8
-88,32,8
-86,32,3
-80,31,5
-71,30,7
-69,30,5
-63,31,3
-54,29,4
-49,28,6
-40,30,6
-40,31,5
-37,30,7
-40,28,6
-39,28,2
-37,30,4
-36,31,5
-38,31,3
-38,30,5
-37,29,4
-37,29,4
-34,31,7
-34,27,6
-31,28,3
-23,29,5
-22,28,4
-19,27,7
-14,30,6
-11,30,6
-10,28,7
-12,27,5
-11,28,8
-14,29,6
-14,29,6
-13,28,5
-16,29,6
-18,28,4
-14,26,4
-17,27,7
-18,30,6
-17,26,8
-16,25,5
-19,27,5
-21,28,7
-19,26,6
-25,27,3
-28,26,7
-28,29,8
-30,30,9
-42,29,8
-47,27,5
-50,25,3
-56,28,7
-57,29,6
-59,28,5
-59,28,5
-61,27,6
-64,27,6
-67,26,7
-63,29,5
-62,30,5
-63,28,4
-67,25,6
-68,26,4
-69,27,7
-71,28,5
-70,29,7
-73,27,8
-77,27,6
-80,28,7
-81,28,6
-79,31,6
-80,28,2
-80,31,5
-80,31,4
-79,29,2
-79,29,4
-76,29,6
-75,30,6
-69,29,9
-64,28,5
-58,28,5
-55,28,6
-55,28,3
-51,30,2
-46,28,3
-42,26,3
-34,27,4
-26,27,4
-18,26,6
-13,25,4
-9,28,3
0,28,3
6,27,7
9,23,6
16,23,2
14,27,2
15,25,3
15,26,4
18,25,8
24,26,10
28,27,5
36,27,3
40,27,2
37,24,1
32,25,1
29,28,1
31,29,0
35,26,1
33,27,1
20,29,1
8,29,3
7,28,3
7,29,4
7,29,5
7,28,3
7,29,2
8,28,5
9,28,6
7,30,9
2,32,7
3,28,5
3,26,5
1,28,8
6,27,6
0,28,4
-1,27,6
-6,29,6
-8,28,8
-7,25,5
-7,25,5
-9,27,5
-11,27,7
-10,27,5
-11,27,9
-11,28,8
-12,27,8
-9,26,2
-10,25,3
-7,27,4
-9,25,5
-9,28,7
-11,26,6
-11,24,2
-10,26,4
-8,26,4
-8,25,7
-7,26,5
-2,26,4
0,28,5
3,26,9
7,25,8
9,27,5
12,29,4
16,26,1
19,30,3
22,28,9
25,27,7
30,27,7
36,27,6
37,29,6
42,26,5
47,25,5
43,26,7
46,24,7
51,23,7
58,26,8
63,27,5
61,26,2
59,26,2
58,26,4
60,26,4
67,26,3
68,25,3
69,23,4
72,25,4
73,28,7
74,26,7
76,24,6
74,24,4
78,26,5
83,23,4
86,24,4
86,24,4
87,24,5
95,24,6
100,25,4
109,25,6
124,23,5
136,25,1
138,25,1
133,23,5
128,25,7
110,27,5
103,25,3
99,25,6
85,27,7
76,26,4
72,26,1
66,28,2
57,26,5
54,26,3
53,24,2
54,22,3
55,24,4
52,26,3
50,27,1
49,26,6
53,27,4
60,26,8
63,24,8
67,25,5
69,26,2
72,25,0
80,25,2
84,27,2
81,26,3
81,25,2
72,27,4
65,27,7
57,27,5
57,27,3
58,28,4
62,29,5
69,28,3
71,27,5
76,26,6
85,27,7
94,29,2
98,27,1
99,29,4
101,25,5
99,25,4
89,27,1
76,30,-2
80,28,1
91,27,1
101,28,1
97,29,2
101,28,2
101,27,1
100,28,3
98,26,1
93,25,2
83,26,2
75,30,1
70,29,2
67,28,2
65,29,3
67,30,3
63,29,3
59,26,1
54,29,-4
66,35,-24
89,42,-41
61,34,-14
55,30,0
53,30,-3
55,28,-4
52,29,-1
54,30,-1
64,31,0
71,32,-2
87,39,-23
99,37,-32
90,33,-20
82,35,-9
81,30,-6
88,29,-10
96,32,-18
113,36,-30
124,36,-31
132,40,-35
132,39,-39
131,38,-33
118,40,-23
116,37,-21
114,36,-22
111,37,-23
115,38,-27
120,42,-28
132,38,-29
142,36,-32
136,35,-32
130,37,-28
128,36,-28
128,35,-29
139,36,-25
149,37,-22
164,39,-31
168,37,-36
151,36,-31
133,38,-24
128,37,-21
128,32,-24
127,30,-26
132,32,-22
133,34,-22
120,35,-25
105,31,-23
91,31,-25
86,33,-24
78,32,-22
69,32,-20
67,33,-17
66,32,-13
69,33,-13
78,33,-22
86,31,-27
98,33,-32
117,36,-39
129,35,-42
147,38,-46
163,42,-54
174,43,-56
177,46,-57
175,44,-56
170,40,-54
165,42,-48
167,43,-47
170,40,-46
170,35,-45
161,38,-46
158,40,-47
153,41,-46
150,40,-44
152,43,-45
160,42,-49
168,43,-53
171,43,-54
172,44,-52
170,43,-46
170,40,-45
171,41,-42
170,38,-37
168,36,-33
165,36,-30
157,33,-26
147,34,-21
141,36,-18
125,30,-14
108,32,-12
95,33,-15
76,30,-14
59,30,-10
53,29,-5
45,30,0
41,27,3
35,29,3
27,26,2
19,28,4
17,27,5
10,27,7
6,23,5
-8,23,9
-27,25,10
-42,28,10
-47,29,8
-49,29,11
-51,29,8
-56,29,10
-67,27,9
-72,22,8
-80,21,6
-95,26,9
-107,28,11
-122,27,12
-136,27,11
-153,28,11
-164,30,14
-173,29,14
-187,28,13
-200,27,18
-213,29,18
-228,30,19
-236,34,16
-242,33,16
-245,35,17
-246,36,17
-247,32,18
-246,30,19
-246,31,20
-244,33,17
-246,36,17
-244,35,16
-236,34,17
-232,34,17
-224,33,20
-215,31,21
-210,30,21
-200,27,15
-191,29,15
-187,33,13
-182,35,15
-173,32,15
-166,32,13
-161,36,15
-153,35,15
-149,35,13
-143,31,13
-139,30,15
-135,31,13
-131,32,13
-123,30,12
-116,28,11
-116,30,10
-108,30,9
-101,28,11
-96,27,8
-89,29,7
-81,29,9
-76,27,12
-67,28,7
-56,28,6
-47,29,7
-38,28,8
-31,26,4
-20,25,1
-12,25,4
-9,26,6
-5,26,7
1,28,6
6,27,6
7,28,6
8,26,4
9,27,6
13,24,2
11,26,4
8,26,6
9,28,7
9,26,6
7,23,5
6,22,7
4,25,5
1,27,6
3,25,8
4,27,3
6,26,7
11,23,6
11,24,5
10,25,7
14,25,4
19,22,6
19,22,7
19,22,3
19,26,4
19,27,3
17,26,4
16,24,2
15,27,6
11,26,5
7,26,4
4,27,2
-6,26,3
-7,27,5
-7,26,5
-7,31,6
-8,28,4
-8,25,3
-4,26,4
-2,26,3
1,27,3
5,25,3
1,26,5
-1,26,4
-8,27,4
-11,27,4
-17,27,6
-23,29,4
-22,31,3
-19,31,3
-16,28,1
-21,28,3
-31,29,2
-34,29,4
-31,28,4
-37,28,4
-41,27,6
-58,26,6
-80,27,5
-84,28,5
-83,27,7
-85,30,9
-86,31,9
-88,30,9
-87,31,9
-88,31,9
-86,30,8
-84,30,6
-90,31,9
-95,34,9
-97,33,8
-97,29,8
-95,31,5
-91,29,7
-87,29,8
-84,31,6
-80,28,1
-76,28,2
-75,32,4
-71,29,5
-69,28,5
-72,32,6
-71,33,5
-68,32,5
-68,29,6
-62,31,6
-56,30,7
-53,31,8
-48,30,7
-41,28,9
-38,31,7
-34,32,5
-30,31,5
-26,29,2
-27,28,2
-25,31,6
-20,30,5
-17,29,3
-18,30,2
-13,29,2
-10,27,3
-12,27,7
-9,25,6
-7,23,0
-6,28,2
-7,27,2
-9,26,3
-10,27,6
-17,29,4
-22,28,6
-27,29,7
-27,28,4
-33,28,6
-34,26,4
-38,28,1
-42,29,3
-48,31,5
-48,31,6
-44,27,4
-43,28,2
-43,31,1
-47,28,5
-49,28,5
-52,26,3
-52,26,5
-52,26,4
-52,26,5
-52,30,5
-51,30,5
-49,30,5
-41,28,6
-44,30,6
-41,29,4
-42,27,2
-45,28,4
-47,31,5
-47,28,6
-49,29,7
-49,30,6
-48,28,5
-50,28,5
-50,28,6
-54,29,6
-54,28,3
-54,24,4
-52,25,3
-54,29,1
-49,32,4
-43,31,4
-43,30,4
-45,30,5
-41,29,4
-34,30,0
-32,30,3
-33,30,4
-35,28,4
-33,28,5
-29,29,2
-27,30,4
-24,28,5
-23,28,3
-23,27,2
-23,27,3
-17,28,4
-13,26,2
-8,28,4
-5,29,5
-7,29,6
-6,27,7
-6,27,5
-5,27,4
-5,26,5
-3,26,3
-1,26,5
1,27,6
8,27,3
11,26,4
20,27,3
21,25,4
17,26,1
15,27,1
17,27,7
20,28,8
16,26,4
1,25,-1
-6,27,1
-5,24,2
-5,26,4
-6,26,3
-4,30,3
2,28,4
5,24,2
11,27,3
15,25,3
